id,status,severity,finding,evidence,next_action
location_name:26,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=라마다사 승정의 방; source glyph=original_ui_32.png ID location_name:26; original bytes=57 64 67 DD 9E 84 C7 1C DD 25 DE 1C; V375 pointer=0x8019AA84,실제 화면/동작 검증은 별도
location_name:27,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=라마다산 정상; source glyph=original_ui_32.png ID location_name:27; original bytes=57 64 67 9B DD EA; V375 pointer=0x8019C33D,실제 화면/동작 검증은 별도
location_name:28,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=라마다사; source glyph=original_ui_32.png ID location_name:28; original bytes=57 64 67 DD 9E; V375 pointer=0x8019AFAF,실제 화면/동작 검증은 별도
location_name:29,CONFIRMED_DEFECT,MEDIUM,ニーデル(니델)을 카델로 오독.,current=카델 공항; source glyph=original_ui_32.png ID location_name:29; original bytes=DD 56 31 81 53 DD 18 DD 4A; V375 pointer=0x8019C130,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인
location_name:30,CONFIRMED_DEFECT,MEDIUM,コロシアム(콜로세움)을 니로시암으로 오독.,current=니로시암 대기실; source glyph=original_ui_32.png ID location_name:30; original bytes=D1 A2 60 42 D8 7D 20 46 DE DF; V375 pointer=0x8019AB66,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인
location_name:31,CONFIRMED_DEFECT,MEDIUM,コロシアム(콜로세움)을 니로시암으로 오독.,current=니로시암 무대; source glyph=original_ui_32.png ID location_name:31; original bytes=D1 A2 60 42 D8 CA 1F 1B; V375 pointer=0x8019C25C,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인
location_name:32,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=아리바샤 공항; source glyph=original_ui_32.png ID location_name:32; original bytes=42 6B AF 31 60 D6 DD 18 DD 4A; V375 pointer=0x8019C8EE,실제 화면/동작 검증은 별도
location_name:33,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=사류족 마을; source glyph=original_ui_32.png ID location_name:33; original bytes=77 6B AB DD 9C 1C DD 0B; V375 pointer=0x8019C2B6,실제 화면/동작 검증은 별도
location_name:34,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=물의 신전; source glyph=original_ui_32.png ID location_name:34; original bytes=B8 1C DD 2F DD 84; V375 pointer=0x8019AED8,실제 화면/동작 검증은 별도
location_name:35,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=지하 엘리베이터; source glyph=original_ui_32.png ID location_name:35; original bytes=90 70 DD 23 6F DD B4 31 62; V375 pointer=0x8019AB50,실제 화면/동작 검증은 별도
location_name:36,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=지하 바이오 연구실; source glyph=original_ui_32.png ID location_name:36; original bytes=90 70 AF 65 8F DE 41 DE 46 DE DF; V375 pointer=0x8019B956,실제 화면/동작 검증은 별도
location_name:37,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=팔렌시아 시가지; source glyph=original_ui_32.png ID location_name:37; original bytes=A3 6F 34 60 42 DE 7D DE 5C; V375 pointer=0x8019AC6E,실제 화면/동작 검증은 별도
location_name:38,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=성관 봉인의 폭포 외부; source glyph=original_ui_32.png ID location_name:38; original bytes=CD DD 1A DD 0F DD 44 1C DE 31 DD 6B; V375 pointer=0x8019B620,실제 화면/동작 검증은 별도
location_name:39,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=성관 봉인의 폭포 내부; source glyph=original_ui_33.png ID location_name:39; original bytes=CD DD 1A DD 0F DD 44 1C DE 31 DD 81; V375 pointer=0x8019B69C,실제 화면/동작 검증은 별도
location_name:40,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=토우빌 암벽; source glyph=original_ui_33.png ID location_name:40; original bytes=5C 71 DD 39 DD 03 53 2A 2D DF 5F 44; V375 pointer=0x8019C0A4,실제 화면/동작 검증은 별도
location_name:41,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=해변의 비행선; source glyph=original_ui_33.png ID location_name:41; original bytes=26 6D DD 35 1C DD 72 DD 18 DE C8; V375 pointer=0x8019ABB3,실제 화면/동작 검증은 별도
location_name:42,CONFIRMED_DEFECT,MEDIUM,コルボ(코르보)를 니르로 오독.,current=니르 평원; source glyph=original_ui_33.png ID location_name:42; original bytes=D1 53 DD A1 DE BE DE EB; V375 pointer=0x8019BE78,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인
location_name:43,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=카라간 평야; source glyph=original_ui_33.png ID location_name:43; original bytes=BC 57 DD 02 34 DE BE DD E7; V375 pointer=0x8019C11C,실제 화면/동작 검증은 별도
location_name:44,CONFIRMED_DEFECT,MEDIUM,クイナ(쿠이나)의 イ 누락: 쿠나.,current=쿠나 언덕; source glyph=original_ui_33.png ID location_name:44; original bytes=4E 65 7C 1C DE F2; V375 pointer=0x8019BD95,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인
location_name:45,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=루와지 숲; source glyph=original_ui_33.png ID location_name:45; original bytes=53 DD A0 7F 1C DD 10; V375 pointer=0x8019BDAD,실제 화면/동작 검증은 별도
location_name:46,CONFIRMED_DEFECT,MEDIUM,ニカラス(니카라스)를 카카라스로 오독.,current=카카라스 숲; source glyph=original_ui_33.png ID location_name:46; original bytes=DD 56 BC 57 47 1C DD 10; V375 pointer=0x8019C126,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인
location_name:47,CONFIRMED_DEFECT,MEDIUM,沼(늪)를 늘로 오자.,current=센바라 늘; source glyph=original_ui_33.png ID location_name:47; original bytes=DD 60 34 AF 57 1C DF 34; V375 pointer=0x8019BBF9,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인
location_name:48,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=리덴 유적; source glyph=original_ui_33.png ID location_name:48; original bytes=6F 65 81 34 DD 8F DD 9D; V375 pointer=0x8019BC6D,실제 화면/동작 검증은 별도
location_name:49,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=사라 사막; source glyph=original_ui_33.png ID location_name:49; original bytes=77 57 DE 3D DE 2D; V375 pointer=0x8019BEE1,실제 화면/동작 검증은 별도
location_name:50,CONFIRMED_DEFECT,MEDIUM,イシュマ(이슈마)를 라슈마로 오독.,current=라슈마 암장; source glyph=original_ui_33.png ID location_name:50; original bytes=65 60 AB 64 1C 1B 43 89; V375 pointer=0x8019BAAC,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인
location_name:51,CONFIRMED_DEFECT,MEDIUM,コロシアム(콜로세움)을 니로시암으로 오독.,current=니로시암 투기장; source glyph=original_ui_33.png ID location_name:51; original bytes=D1 A2 60 42 D8 93 DD 4C 89; V375 pointer=0x8019AB71,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인
location_name:52,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=라마다사 도장; source glyph=original_ui_33.png ID location_name:52; original bytes=57 64 67 DD 9E DD 52 89; V375 pointer=0x8019BD5D,실제 화면/동작 검증은 별도
location_name:53,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=클라프섬 공항; source glyph=original_ui_33.png ID location_name:53; original bytes=4E 57 31 A6 DE 05 DD 18 DD 4A; V375 pointer=0x8019C8BB,실제 화면/동작 검증은 별도
location_name:54,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=클라프탑 최상층; source glyph=original_ui_33.png ID location_name:54; original bytes=4E 57 31 A6 36 26 DD 2B B9 DD B2; V375 pointer=0x8019C766,실제 화면/동작 검증은 별도
ui_pointer:82348,CONFIRMED_DEFECT,MEDIUM,원문 E707/E706 대상 변경 버튼 코드가 삭제되어 현행 대상 변경만 남음. 입력 방법 정보 누락.,current=대상 변경; source glyph=original_ui_34.png ID ui_pointer:82348; original bytes=E7 07 E7 06 30 AC DE 92 2F 20 46 33 32 27 2B; V375 pointer=0x8019AEA8,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인
ui_pointer:8234C,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=<CTRL:E702>공격  <CTRL:E705>링 열기; source glyph=original_ui_34.png ID ui_pointer:8234C; original bytes=E7 02 30 D0 B1 24 E7 05 30 6B 34 80 2F DD E0 44 27 2B; V375 pointer=0x8019B144,실제 화면/동작 검증은 별도
ui_pointer:82350,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=<CTRL:E703>행동 끝  <CTRL:E708>상태 확인; source glyph=original_ui_34.png ID ui_pointer:82350; original bytes=E7 03 30 74 DC DD 79 DE B8 24 E7 08 30 47 DB 65 62 47 2F DE 59 DE 6F 1E 27 2B; V375 pointer=0x8019B155,실제 화면/동작 검증은 별도
ui_pointer:82354,CONFIRMED_DEFECT,MEDIUM,원문 E701로 능력 선택 안내의 방향 입력 코드 삭제.,current=스킬을 선택하세요; source glyph=original_ui_34.png ID ui_pointer:82354; original bytes=E7 01 30 DD 80 61 2F DE 0A 2D 30 70 3A 1B; V375 pointer=0x8019C7B7,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인
ui_pointer:82358,CONFIRMED_DEFECT,MEDIUM,원문 E703으로 취소한다는 안내의 취소 버튼 코드 삭제.,current=돌아갑니다; source glyph=original_ui_34.png ID ui_pointer:82358; original bytes=E7 03 30 DD 4E D6 34 DD 60 53 1E 27 2B; V375 pointer=0x8019ADC7,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인
ui_pointer:8235C,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=<CTRL:E702>결정  <CTRL:E703>돌아가기; source glyph=original_ui_34.png ID ui_pointer:8235C; original bytes=E7 02 30 9D DD 97 24 E7 03 30 DD 4E D6 34 DD 60 53 1E 27 2B; V375 pointer=0x8019B16A,실제 화면/동작 검증은 별도
ui_pointer:82360,NEEDS_SOURCE_CONFIRMATION,MEDIUM,원문 다음은 대상 선택에 L과 R 조작 추가. V360 의도는 기록되어 있으나 모든 호출 상태의 입력 대응 확인 필요.,current=L과 R로 다음 대상을 선택합니다.; source glyph=original_ui_34.png ID ui_pointer:82360; original bytes=DD 2A 28 AC DE 92 2F DE 0A 99 27 2B; V375 pointer=0x801FF804,호출자/옵션 상태를 원본과 비교하여 문맥 확정
ui_pointer:82364,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=결정하면 주변에 스킬을 사용합니다; source glyph=original_ui_34.png ID ui_pointer:82364; original bytes=9D DD 97 2B 22 36 27 43 39 23 DD 80 61 2F DD 33 1B 27 2B; V375 pointer=0x8019C543,실제 화면/동작 검증은 별도
ui_pointer:82368,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=결정하면 보는 방향에 스킬을 사용합니다; source glyph=original_ui_34.png ID ui_pointer:82368; original bytes=9D DD 97 2B 22 36 DD 01 1B 21 1B 22 C4 DD 01 23 DD 80 61 2F DD 33 1B 27 2B; V375 pointer=0x8019B3EE,실제 화면/동작 검증은 별도
ui_pointer:8236C,CONFIRMED_DEFECT,MEDIUM,원문 빈 장소를 E701로 선택 안내의 방향 입력 코드 삭제.,current=비어 있는 곳을 선택하세요; source glyph=original_ui_34.png ID ui_pointer:8236C; original bytes=DD 18 1B 21 1B 22 89 C2 2F E7 01 30 DE 0A 2D 30 70 3A 1B; V375 pointer=0x8019B568,번역 승인 후 동일 원문 표시 경로를 함께 교정; 실제 표시/호출 확인
ui_pointer:82370,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=결정하면 스킬을 사용합니다; source glyph=original_ui_34.png ID ui_pointer:82370; original bytes=9D DD 97 2B 22 36 DD 80 61 2F DD 33 1B 27 2B; V375 pointer=0x8019B57B,실제 화면/동작 검증은 별도
ui_pointer:82374,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=<CTRL:E703><CTRL:E705> 인물을 선택하세요; source glyph=original_ui_34.png ID ui_pointer:82374; original bytes=E7 03 E7 05 30 DD 4E D6 57 2F DE 0A 2D 30 70 3A 1B; V375 pointer=0x8019B58E,실제 화면/동작 검증은 별도
ui_pointer:82378,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=<CTRL:E708> 전투 시작; source glyph=original_ui_34.png ID ui_pointer:82378; original bytes=01 E7 08 30 63 93 23 86 39 27 2B; V375 pointer=0x8019AA24,실제 화면/동작 검증은 별도
ui_pointer:823A4,ACCEPTABLE_ABBREVIATION,LOW,스테이지 클리어를 승리로 짧게 표현.,current=승리!; source glyph=original_ui_34.png ID ui_pointer:823A4; original bytes=47 DB 31 7F 4E 6B 42; V375 pointer=0x8019B047,실제 화면/동작 검증은 별도
ui_pointer:823A8,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=게임 오버; source glyph=original_ui_34.png ID ui_pointer:823A8; original bytes=DD 4D 31 D8 8F 31 AF 31; V375 pointer=0x8019BEF6,실제 화면/동작 검증은 별도
ui_pointer:823AC,HUD_BINARY,NONE,storage_class=HUD_BINARY: packed native HUD fragments; 일반 번역문 범위 제외. 바이너리/글리프 렌더 검증 필요.,current=<CODE:DFE7><CODE:DFF4>; source glyph=original_ui_34.png ID ui_pointer:823AC; original bytes=01 DF 60; V375 pointer=0x8019B1E4,실제 화면/동작 검증은 별도
ui_pointer:823B0,HUD_BINARY,NONE,storage_class=HUD_BINARY: packed native HUD fragments; 일반 번역문 범위 제외. 바이너리/글리프 렌더 검증 필요.,current=지하 ; source glyph=original_ui_35.png ID ui_pointer:823B0; original bytes=90 70; V375 pointer=0x8019B1F4,실제 화면/동작 검증은 별도
ui_pointer:823B4,HUD_BINARY,NONE,storage_class=HUD_BINARY: packed native HUD fragments; 일반 번역문 범위 제외. 바이너리/글리프 렌더 검증 필요.,current=층; source glyph=original_ui_35.png ID ui_pointer:823B4; original bytes=DD B2; V375 pointer=0x8019C95C,실제 화면/동작 검증은 별도
ui_pointer:823B8,HUD_BINARY,NONE,storage_class=HUD_BINARY: packed native HUD fragments; 일반 번역문 범위 제외. 바이너리/글리프 렌더 검증 필요.,current=<CODE:DFE7><CODE:DFF5>; source glyph=original_ui_35.png ID ui_pointer:823B8; original bytes=01 DE 4F; V375 pointer=0x8019B1E9,실제 화면/동작 검증은 별도
ui_pointer:823BC,HUD_BINARY,NONE,storage_class=HUD_BINARY: packed native HUD fragments; 일반 번역문 범위 제외. 바이너리/글리프 렌더 검증 필요.,current=<CODE:DFF6>; source glyph=original_ui_35.png ID ui_pointer:823BC; original bytes=DD 90; V375 pointer=0x8019B1EE,실제 화면/동작 검증은 별도
ui_pointer:823D8,ACCEPTABLE_ABBREVIATION,LOW,석화를 돌 상태로 풀이.,current=돌 상태; source glyph=original_ui_35.png ID ui_pointer:823D8; original bytes=5B 94 DD 7C 5A; V375 pointer=0x8019AEE4,실제 화면/동작 검증은 별도
ui_pointer:823DC,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=마비; source glyph=original_ui_35.png ID ui_pointer:823DC; original bytes=5B 64 DD B5 5A; V375 pointer=0x8019B037,실제 화면/동작 검증은 별도
ui_pointer:823E0,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=수면; source glyph=original_ui_35.png ID ui_pointer:823E0; original bytes=5B DD B9 39 5A; V375 pointer=0x8019B09E,실제 화면/동작 검증은 별도
ui_pointer:82444,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=데이터 저장 불러오기; source glyph=original_ui_35.png ID ui_pointer:82444; original bytes=81 31 62 1C DD 60 31 C9 2C A2 31 95; V375 pointer=0x8019B980,실제 화면/동작 검증은 별도
ui_pointer:82448,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=데이터 저장; source glyph=original_ui_35.png ID ui_pointer:82448; original bytes=81 31 62 1C DD 60 31 C9; V375 pointer=0x8019BD2D,실제 화면/동작 검증은 별도
ui_pointer:8244C,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=데이터 불러오기; source glyph=original_ui_35.png ID ui_pointer:8244C; original bytes=81 31 62 1C A2 31 95; V375 pointer=0x8019C090,실제 화면/동작 검증은 별도
ui_pointer:82450,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=카드를 선택하세요; source glyph=original_ui_35.png ID ui_pointer:82450; original bytes=BC 31 95 2F DE 0A 2D 30 70 3A 1B; V375 pointer=0x8019C82C,실제 화면/동작 검증은 별도
ui_pointer:82454,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=카드 1; source glyph=original_ui_35.png ID ui_pointer:82454; original bytes=BC 31 95 12; V375 pointer=0x8019AF26,실제 화면/동작 검증은 별도
ui_pointer:82458,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=카드 2; source glyph=original_ui_35.png ID ui_pointer:82458; original bytes=BC 31 95 13; V375 pointer=0x8019AF20,실제 화면/동작 검증은 별도
ui_pointer:8245C,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=파일을 선택하세요; source glyph=original_ui_35.png ID ui_pointer:8245C; original bytes=A6 DE 4E 65 53 2F DE 0A 2D 30 70 3A 1B; V375 pointer=0x8019C86D,실제 화면/동작 검증은 별도
ui_pointer:82460,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=메모리 카드가 없습니다; source glyph=original_ui_35.png ID ui_pointer:82460; original bytes=78 5F 6B 31 BC 31 95 2A 3F 39 27 59 2D; V375 pointer=0x8019B8FC,실제 화면/동작 검증은 별도
ui_pointer:82474,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=」를 손에 넣었습니다.; source glyph=original_ui_35.png ID ui_pointer:82474; original bytes=5A 2F 87 23 86 32 1F; V375 pointer=0x8019D10B,실제 화면/동작 검증은 별도
ui_pointer:82498,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=스테이지에서 얻은 경험치; source glyph=original_ui_36.png ID ui_pointer:82498; original bytes=47 DB 31 7F DD 81 30 DD A7 1F DD DE DE 75 DD D2; V375 pointer=0x8019B5C6,실제 화면/동작 검증은 별도
ui_pointer:8249C,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=격파한 적 수; source glyph=original_ui_36.png ID ui_pointer:8249C; original bytes=DD 83 1E 1F BD 1C DE D7; V375 pointer=0x8019AC2C,실제 화면/동작 검증은 별도
ui_pointer:82518,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=레벨 상승!!; source glyph=original_ui_36.png ID ui_pointer:82518; original bytes=6F DD B4 53 42 82 DD 55 02 02; V375 pointer=0x8019C16C,실제 화면/동작 검증은 별도
ui_pointer:8251C,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=최대 체력; source glyph=original_ui_36.png ID ui_pointer:8251C; original bytes=DD 2B 50 DD B5 82 5C D7 65 34 5C; V375 pointer=0x8019C216,실제 화면/동작 검증은 별도
ui_pointer:82520,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=최대 마력; source glyph=original_ui_36.png ID ui_pointer:82520; original bytes=DD 2B 50 64 7F 82 4E D7 65 34 5C; V375 pointer=0x8019BBDE,실제 화면/동작 검증은 별도
ui_pointer:82524,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=공격력; source glyph=original_ui_36.png ID ui_pointer:82524; original bytes=D0 B1 61; V375 pointer=0x8019BD9D,실제 화면/동작 검증은 별도
ui_pointer:82528,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=방어력; source glyph=original_ui_36.png ID ui_pointer:82528; original bytes=DD A6 DD AD 61; V375 pointer=0x8019AE06,실제 화면/동작 검증은 별도
ui_pointer:8252C,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=마력; source glyph=original_ui_36.png ID ui_pointer:8252C; original bytes=DD 1B 61; V375 pointer=0x8019AF82,실제 화면/동작 검증은 별도
ui_pointer:82530,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=민첩성; source glyph=original_ui_36.png ID ui_pointer:82530; original bytes=2B 58 40 3A; V375 pointer=0x8019BE0D,실제 화면/동작 검증은 별도
ui_pointer:82538,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current= 상승; source glyph=original_ui_36.png ID ui_pointer:82538; original bytes=B9 2A 29 1F; V375 pointer=0x8019FCF0,실제 화면/동작 검증은 별도
ui_pointer:8253C,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=점프; source glyph=original_ui_36.png ID ui_pointer:8253C; original bytes=7F D6 34 DD 55; V375 pointer=0x8019B009,실제 화면/동작 검증은 별도
ui_pointer:82540,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=던지기; source glyph=original_ui_36.png ID ui_pointer:82540; original bytes=DE 04 9C; V375 pointer=0x8019AFC8,실제 화면/동작 검증은 별도
ui_pointer:82544,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=받기; source glyph=original_ui_36.png ID ui_pointer:82544; original bytes=DD 68 49; V375 pointer=0x8019B06F,실제 화면/동작 검증은 별도
ui_pointer:82548,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=반격; source glyph=original_ui_36.png ID ui_pointer:82548; original bytes=DE 02 B1; V375 pointer=0x8019AFE6,실제 화면/동작 검증은 별도
ui_pointer:8254C,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=레벨 상승; source glyph=original_ui_36.png ID ui_pointer:8254C; original bytes=6F DD B4 53 2A B9 2A 29 1F; V375 pointer=0x8019BDC5,실제 화면/동작 검증은 별도
ui_pointer:82554,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=」를 배웠다.; source glyph=original_ui_36.png ID ui_pointer:82554; original bytes=5A 2F 3B D2 46 1F; V375 pointer=0x8019D119,실제 화면/동작 검증은 별도
ui_pointer:825C8,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=사운드 출력; source glyph=original_ui_37.png ID ui_pointer:825C8; original bytes=77 71 34 95 56 61; V375 pointer=0x8019BC85,실제 화면/동작 검증은 별도
ui_pointer:825CC,PASS_SEMANTIC,NONE,원문/현행을 직접 대조해 의미·대상·명령의 실질 변화 없음. 장음/일반 음역 차이는 오류로 세지 않음.,current=대각선 입력; source glyph=original_ui_37.png ID ui_pointer:825CC; original bytes=A3 82 95 1D 1D 51 86 61; V375 pointer=0x8019C054,실제 화면/동작 검증은 별도
