id,status,severity,finding,evidence,next_action
equipment_description:36,ACCEPTABLE_ABBREVIATION,none,Poco turn-around flute expands to whole map retained.,Original COMM glyph sheet original_ui_08.png row119; pointer0x80B24; original raw=5B DD 01 44 DD 85 39 1C DE 2F 5A 1C DD C1 DD 1F 2A DE 4F DE 83 DD 90 DD 08 DD 2D 09 D7 D1 0A; actual current=방향전환 피리 효과가|전장 전체로 확대(포코),No semantic change indicated; runtime/display validation remains separate.
equipment_description:37,ACCEPTABLE_ABBREVIATION,none,Prevents poison retained.,Original COMM glyph sheet original_ui_08.png row120; pointer0x80B28; original raw=5B DD CF 5A 2F 9E DD 96 1E 27 2B; actual current=독 방지,No semantic change indicated; runtime/display validation remains separate.
equipment_description:38,ACCEPTABLE_ABBREVIATION,none,Defense +50% retained.,Original COMM glyph sheet original_ui_08.png row121; pointer0x80B2C; original raw=DD A6 DD AD 61 2A 16 11 06 B9 DD 59 1E 27 2B; actual current=방어력 50% 상승,No semantic change indicated; runtime/display validation remains separate.
equipment_description:39,ACCEPTABLE_ABBREVIATION,none,Defense +30% retained.,Original COMM glyph sheet original_ui_08.png row122; pointer0x80B30; original raw=DD A6 DD AD 61 2A 14 11 06 B9 DD 59 1E 27 2B; actual current=방어력 30% 상승,No semantic change indicated; runtime/display validation remains separate.
equipment_description:40,ACCEPTABLE_ABBREVIATION,none,Improved guarding chance retained.,Original COMM glyph sheet original_ui_08.png row123; pointer0x80B34; original raw=DD A6 DD AD 1E 40 2B 3E 1D 39 27 2B; actual current=방어율 상승,No semantic change indicated; runtime/display validation remains separate.
equipment_description:41,ACCEPTABLE_ABBREVIATION,none,Gogen attack +70% is exactly the source owner/effect. Do not swap with description42.,Original COMM glyph sheet original_ui_08.png row124; pointer0x80B38; original raw=D0 B1 61 2A 18 11 06 B9 DD 59 1E 27 2B 09 DD 3C 31 DD 4D 34 0A; actual current=고겐 공격력 70% 상승,No semantic change indicated; runtime/display validation remains separate.
equipment_description:42,ACCEPTABLE_ABBREVIATION,none,Iga mind-eye technique range expansion is exactly the source owner/effect. Do not swap with description41.,Original COMM glyph sheet original_ui_08.png row125; pointer0x80B3C; original raw=5B DD 11 DE 7B DD 51 5A 1C DE 93 DF 5B 2A DF 43 3E 1D 39 27 2B 09 65 31 DD 02 0A; actual current=이가 심안법 범위 확장,No semantic change indicated; runtime/display validation remains separate.
equipment_description:43,ACCEPTABLE_ABBREVIATION,none,Chongara receives summoned character experience retained.,Original COMM glyph sheet original_ui_08.png row126; pointer0x80B40; original raw=DD 78 DD 7B DD 4E D6 57 1C DD DE DE 75 DD D2 2A A4 B2 23 86 39 27 2B 09 6C 69 34 DD 02 57 0A; actual current=소환수가 얻은 경험치를|촌가라가 받음,No semantic change indicated; runtime/display validation remains separate.
equipment_description:44,ACCEPTABLE_ABBREVIATION,none,Prevents silence retained.,Original COMM glyph sheet original_ui_08.png row127; pointer0x80B44; original raw=5B DF 1E DE 8B 5A 2F 9E DD 96 1E 27 2B; actual current=침묵 방지,No semantic change indicated; runtime/display validation remains separate.
equipment_description:45,ACCEPTABLE_ABBREVIATION,none,Improved evasion retained.,Original COMM glyph sheet original_ui_08.png row128; pointer0x80B48; original raw=D0 B1 2F DD 96 49 40 2B 3E 1D 39 27 2B; actual current=회피율 상승,No semantic change indicated; runtime/display validation remains separate.
equipment_description:46,ACCEPTABLE_ABBREVIATION,none,Attack +10% retained.,Original COMM glyph sheet original_ui_09.png row129; pointer0x80B4C; original raw=D0 B1 61 2A 12 11 06 B9 DD 59 1E 27 2B; actual current=공격력 10% 상승,No semantic change indicated; runtime/display validation remains separate.
equipment_description:47,ACCEPTABLE_ABBREVIATION,none,Source explicitly says inflicted damage variation increases; current retains that statement.,Original COMM glyph sheet original_ui_09.png row130; pointer0x80B50; original raw=DD 3F 46 22 67 78 31 7F 1C DD 42 1F 39 28 8C 32 2A 50 44 3E 1D 39 27 2B; actual current=주는 피해량의|차이가 커진다,No semantic change indicated; runtime/display validation remains separate.
equipment_description:48,CONFIRMED_DEFECT,high,"Caster/recipient reversed: current says Kukuru RECEIVES resurrection with full HP; original code tests the CASTER'S equipment, giving her resurrected target full HP.","Original COMM glyph sheet original_ui_09.png row131; pointer0x80B54; original raw=DD 2C DE 49 DD 1B DD 51 30 DD FA DD 90 DD 2B 50 30 DD 2C DE 49 1E 27 2B 09 4E 4E 53 0A; actual current=부활 마법을 받으면|체력 전부 회복(쿠쿠루); equipment_mechanics_followup.json: 8012E394 s0=a0 actor; 8012E3B8 equipped(actor,0x31); 8012E438 target_id=actor+AA; 8012E43C call 80128D78 with a3=equipment result; 80128D8C saves equipment flag; 80128DA4 skips half-HP removal when flag nonzero; 80128DAC..28DC8 reads newly created recipient maximum HP at +14 and removes half only without equipment; 8012E474..2E484 subsequently charges MP to same actor, separating actor from new recipient",Review source-faithful correction proposal; user approval before canonical edits.
equipment_description:49,CONFIRMED_DEFECT,medium,"Damage variation is real but incomplete: equipment doubles variability also used in healing, including the recipient's contribution. Source general variation wording was narrowed to damage.","Original COMM glyph sheet original_ui_09.png row132; pointer0x80B58; original raw=DD 42 1F 39 28 8C 32 2A 50 44 3E 1D 39 27 2B; actual current=피해 편차 증가; equipment_mechanics_followup.json: equipment49 raw 00 01 1A 00 64 00: percentage increase 100 to stat 0x1A; 80174D50..74DF4 reads original stat and computes original + original*100/100; getter table 8011B844 -> 80175368 reads stat +30; 801744E0..74544 applies base + trunc(base*(rand(2*spread)-spread)/100); 80173038 physical, 801731D8 magic, 80173330 item use spread; 8017354C,80173554 sum caster/recipient spread; 80173580 applies same variation to healing",Review source-faithful correction proposal; user approval before canonical edits.
equipment_description:50,ACCEPTABLE_ABBREVIATION,none,Defense +10% retained.,Original COMM glyph sheet original_ui_09.png row133; pointer0x80B5C; original raw=DD A6 DD AD 61 2A 12 11 06 B9 DD 59 1E 27 2B; actual current=방어력 10% 상승,No semantic change indicated; runtime/display validation remains separate.
equipment_description:51,ACCEPTABLE_ABBREVIATION,none,Effect unknown in original too.,Original COMM glyph sheet original_ui_09.png row134; pointer0x80B60; original raw=DD C1 DD 1F 28 43 20 29 21 1B 27 59 2D; actual current=효과 불명,No semantic change indicated; runtime/display validation remains separate.
equipment_description:52,ACCEPTABLE_ABBREVIATION,none,Effect unknown in original too; repeated source entry.,Original COMM glyph sheet original_ui_09.png row135; pointer0x80B64; original raw=DD C1 DD 1F 28 43 20 29 21 1B 27 59 2D; actual current=효과 불명,No semantic change indicated; runtime/display validation remains separate.
equipment_description:53,ACCEPTABLE_ABBREVIATION,none,Effect unknown in original too; repeated source entry.,Original COMM glyph sheet original_ui_09.png row136; pointer0x80B68; original raw=DD C1 DD 1F 28 43 20 29 21 1B 27 59 2D; actual current=효과 불명,No semantic change indicated; runtime/display validation remains separate.
equipment_description:54,ACCEPTABLE_ABBREVIATION,none,Effect unknown in original too; repeated source entry.,Original COMM glyph sheet original_ui_09.png row137; pointer0x80B6C; original raw=DD C1 DD 1F 28 43 20 29 21 1B 27 59 2D; actual current=효과 불명,No semantic change indicated; runtime/display validation remains separate.
equipment_description:55,ACCEPTABLE_ABBREVIATION,none,HP recovery every action retained.,Original COMM glyph sheet original_ui_09.png row138; pointer0x80B70; original raw=74 DC 2B 22 1F 99 23 DD FA DD 90 2A 9E DD 2C 1E 27 2B; actual current=행동할 때마다 체력 회복,No semantic change indicated; runtime/display validation remains separate.
equipment_description:56,ACCEPTABLE_ABBREVIATION,none,Tosh very high hit chance retained.,Original COMM glyph sheet original_ui_09.png row139; pointer0x80B74; original raw=D0 B1 2A DE 5A DE 68 23 DD 42 1F 39 40 2B 3E 1D 39 27 2B 09 5C 82 60 AB 0A; actual current=토슈의 공격이|매우 잘 명중함,No semantic change indicated; runtime/display validation remains separate.
equipment_description:57,ACCEPTABLE_ABBREVIATION,none,Prevents all status ailments retained.,Original COMM glyph sheet original_ui_09.png row140; pointer0x80B78; original raw=DD 08 47 DB 31 62 47 1E 73 26 DE 7E 2F 9E DD 96 1E 27 2B; actual current=모든 상태 이상 방지,No semantic change indicated; runtime/display validation remains separate.
equipment_description:58,ACCEPTABLE_ABBREVIATION,none,Poco magic +30% retained.,Original COMM glyph sheet original_ui_09.png row141; pointer0x80B7C; original raw=DD 1B 61 2A 14 11 06 B9 DD 59 1E 27 2B 01 09 D7 D1 0A; actual current=포코 마력 30% 상승,No semantic change indicated; runtime/display validation remains separate.
equipment_description:59,ACCEPTABLE_ABBREVIATION,none,Prevents paralysis retained.,Original COMM glyph sheet original_ui_09.png row142; pointer0x80B80; original raw=5B 64 DD B5 5A 2F 9E DD 96 1E 27 2B; actual current=마비 방지,No semantic change indicated; runtime/display validation remains separate.
equipment_description:60,ACCEPTABLE_ABBREVIATION,none,Tosh cherry-blossom thunder strike gains paralysis retained.,Original COMM glyph sheet original_ui_09.png row143; pointer0x80B84; original raw=DE 3C DE 1B DD A5 DD 41 DD 5C 30 64 DD B5 3A 59 22 2E 36 2A 30 44 27 2B 09 5C 82 60 AB 0A; actual current=토슈의 앵화뇌폭참에|마비 효과 추가,No semantic change indicated; runtime/display validation remains separate.
equipment_description:61,ACCEPTABLE_ABBREVIATION,none,Attacks stronger against specific enemies retained as additional damage.,Original COMM glyph sheet original_ui_09.png row144; pointer0x80B88; original raw=D0 B1 2A DE 96 DD 97 1C BD 23 DD 19 3E 1D 39 27 2B; actual current=특정 적에게 추가 피해,No semantic change indicated; runtime/display validation remains separate.
equipment_description:62,ACCEPTABLE_ABBREVIATION,none,Arc recovers MP every action retained.,Original COMM glyph sheet original_ui_10.png row145; pointer0x80B8C; original raw=74 DC 2B 22 79 36 23 DE 4F DD 90 2A 9E DD 2C 1E 27 2B 09 42 31 4E 0A; actual current=아크가 행동할 때마다|MP 회복,No semantic change indicated; runtime/display validation remains separate.
equipment_description:63,PASS_SEMANTIC,none,Five question marks in both source and current; not an empty/untranslated slot.,Original COMM glyph sheet original_ui_10.png row146; pointer0x80B90; original raw=3C 3C 3C 3C 3C; actual current=?????,No semantic change indicated; runtime/display validation remains separate.
consumable_name:0,PASS_SEMANTIC,none,Sticky substance: meaning retained.,Original COMM glyph sheet original_ui_10.png row147; pointer0x80C9C; original raw=4C 58 4C 58; actual current=끈끈이,No semantic change indicated; runtime/display validation remains separate.
consumable_name:1,PASS_SEMANTIC,none,Motivation jelly: meaning retained.,Original COMM glyph sheet original_ui_10.png row148; pointer0x80CA0; original raw=40 22 A9 DD F8 6B 31; actual current=의욕 젤리,No semantic change indicated; runtime/display validation remains separate.
consumable_name:2,PASS_SEMANTIC,none,Overflowing fruit: meaning retained.,Original COMM glyph sheet original_ui_10.png row149; pointer0x80CA4; original raw=6D 1D DD 7D 22 DD 1F DE 37; actual current=넘치는 열매,No semantic change indicated; runtime/display validation remains separate.
consumable_name:3,PASS_SEMANTIC,none,Recovery fruit: meaning retained.,Original COMM glyph sheet original_ui_10.png row150; pointer0x80CA8; original raw=9E DD 2C DD 1F DD 49; actual current=회복 열매,No semantic change indicated; runtime/display validation remains separate.
consumable_name:4,ACCEPTABLE_ABBREVIATION,none,Numbing apple: paralysis apple preserves its function.,Original COMM glyph sheet original_ui_10.png row151; pointer0x80CAC; original raw=1E 99 32 22 39 2D 79; actual current=마비 사과,No semantic change indicated; runtime/display validation remains separate.
consumable_name:5,PASS_SEMANTIC,none,Stone: meaning retained.,Original COMM glyph sheet original_ui_10.png row152; pointer0x80CB0; original raw=94; actual current=돌,No semantic change indicated; runtime/display validation remains separate.
consumable_name:6,PASS_SEMANTIC,none,Reko grass: name retained.,Original COMM glyph sheet original_ui_10.png row153; pointer0x80CB4; original raw=6F D1 1C DD 65; actual current=레코의 풀,No semantic change indicated; runtime/display validation remains separate.
consumable_name:7,PASS_SEMANTIC,none,Medicinal herb: meaning retained.,Original COMM glyph sheet original_ui_10.png row154; pointer0x80CB8; original raw=DD 58 DD 65; actual current=약초,No semantic change indicated; runtime/display validation remains separate.
consumable_name:8,CONFIRMED_DEFECT,low,"Source is poisonous medicine (dokuyaku), current says poisonous HERB; source distinguishes it from medicinal herb.",Original COMM glyph sheet original_ui_10.png row155; pointer0x80CBC; original raw=DD CF DD 58; actual current=독초,Review source-faithful correction proposal; user approval before canonical edits.
consumable_name:9,PASS_SEMANTIC,none,Ruu medicine: name retained.,Original COMM glyph sheet original_ui_10.png row156; pointer0x80CC0; original raw=53 71 1C DD 58; actual current=루우의 약,No semantic change indicated; runtime/display validation remains separate.
consumable_name:10,PASS_SEMANTIC,none,Agility medicine: meaning retained.,Original COMM glyph sheet original_ui_10.png row157; pointer0x80CC4; original raw=2B 58 40 3A 1C DD 58; actual current=민첩의 약,No semantic change indicated; runtime/display validation remains separate.
consumable_name:11,PASS_SEMANTIC,none,Small bomb: size retained.,Original COMM glyph sheet original_ui_10.png row158; pointer0x80CC8; original raw=DD 88 3A 1B DD 41 DE 06; actual current=작은 폭탄,No semantic change indicated; runtime/display validation remains separate.
consumable_name:12,PASS_SEMANTIC,none,Large bomb: size retained.,Original COMM glyph sheet original_ui_10.png row159; pointer0x80CCC; original raw=50 44 1B DD 41 DE 06; actual current=큰 폭탄,No semantic change indicated; runtime/display validation remains separate.
consumable_name:13,PASS_SEMANTIC,none,Universal medicine: meaning retained.,Original COMM glyph sheet original_ui_10.png row160; pointer0x80CD0; original raw=DF 0B DD 80 DD 58; actual current=만능약,No semantic change indicated; runtime/display validation remains separate.
consumable_name:14,PASS_SEMANTIC,none,Holy water: meaning retained.,Original COMM glyph sheet original_ui_11.png row161; pointer0x80CD4; original raw=CD B8; actual current=성수,No semantic change indicated; runtime/display validation remains separate.
consumable_name:15,PASS_SEMANTIC,none,Resurrection medicine: meaning retained.,Original COMM glyph sheet original_ui_11.png row162; pointer0x80CD8; original raw=DD 2C DE 49 1C DD 58; actual current=부활약,No semantic change indicated; runtime/display validation remains separate.
consumable_name:16,CONFIRMED_DEFECT,low,"Source attack BOTTLE (bin) becomes attack JAR, conflating the vessel with summoning tsubo.",Original COMM glyph sheet original_ui_11.png row163; pointer0x80CDC; original raw=D0 B1 DE C0; actual current=공격 항아리,Review source-faithful correction proposal; user approval before canonical edits.
consumable_name:17,PASS_SEMANTIC,none,Sleep orb: meaning retained.,Original COMM glyph sheet original_ui_11.png row164; pointer0x80CE0; original raw=DD B9 39 DE EF; actual current=수면 구슬,No semantic change indicated; runtime/display validation remains separate.
consumable_name:18,PASS_SEMANTIC,none,Weakening orb: meaning retained.,Original COMM glyph sheet original_ui_11.png row165; pointer0x80CE4; original raw=DD ED 39 1C DE EF; actual current=약화 구슬,No semantic change indicated; runtime/display validation remains separate.
consumable_name:19,PASS_SEMANTIC,none,Power fruit: meaning retained.,Original COMM glyph sheet original_ui_11.png row166; pointer0x80CE8; original raw=4B 20 33 1C DE 37; actual current=힘의 열매,No semantic change indicated; runtime/display validation remains separate.
consumable_name:20,PASS_SEMANTIC,none,Paro fruit: name retained.,Original COMM glyph sheet original_ui_11.png row167; pointer0x80CEC; original raw=A3 A2 1C DE 37; actual current=파로의 열매,No semantic change indicated; runtime/display validation remains separate.
consumable_name:21,PASS_SEMANTIC,none,Life-tree fruit: life fruit is faithful.,Original COMM glyph sheet original_ui_11.png row168; pointer0x80CF0; original raw=1B 1C 4B 1C DF 0A 1C DE 37; actual current=생명의 열매,No semantic change indicated; runtime/display validation remains separate.
consumable_name:22,PASS_SEMANTIC,none,Magic leaf: meaning retained.,Original COMM glyph sheet original_ui_11.png row169; pointer0x80CF4; original raw=DD 1B 61 1C DD 61; actual current=마력의 잎,No semantic change indicated; runtime/display validation remains separate.
consumable_name:23,PASS_SEMANTIC,none,Magic spring: meaning retained.,Original COMM glyph sheet original_ui_11.png row170; pointer0x80CF8; original raw=DD 1B 61 1C DF 2B; actual current=마력의 샘,No semantic change indicated; runtime/display validation remains separate.
consumable_name:24,ACCEPTABLE_ABBREVIATION,none,Blinding grass: eye-obscuring grass preserves function.,Original COMM glyph sheet original_ui_11.png row171; pointer0x80CFC; original raw=AC 45 CA 1E 1C DD 65; actual current=눈가림 풀,No semantic change indicated; runtime/display validation remains separate.
consumable_name:25,PASS_SEMANTIC,none,Bitter leaf: meaning retained.,Original COMM glyph sheet original_ui_11.png row172; pointer0x80D00; original raw=DD F3 1B DD 61; actual current=쓴 잎,No semantic change indicated; runtime/display validation remains separate.
consumable_name:26,ACCEPTABLE_ABBREVIATION,none,Stone-dissolving needle: petrification-removal needle preserves function.,Original COMM glyph sheet original_ui_11.png row173; pointer0x80D04; original raw=94 DD 34 49 DD A2 6B; actual current=석화 해제침,No semantic change indicated; runtime/display validation remains separate.
consumable_name:27,ACCEPTABLE_ABBREVIATION,none,Piercing needle: silence-removal needle deliberately uses its matching description effect as the name.,Original COMM glyph sheet original_ui_11.png row174; pointer0x80D08; original raw=DE 30 DE 85 1D DD A2 6B; actual current=침묵 해제침,No semantic change indicated; runtime/display validation remains separate.
consumable_name:28,PASS_SEMANTIC,none,Summoning jar: meaning retained.,Original COMM glyph sheet original_ui_11.png row175; pointer0x80D0C; original raw=DD 78 DD 7B 1C 45 D2; actual current=소환 항아리,No semantic change indicated; runtime/display validation remains separate.
consumable_name:29,PASS_SEMANTIC,none,Five question marks retained from source.,Original COMM glyph sheet original_ui_11.png row176; pointer0x80D10; original raw=3C 3C 3C 3C 3C; actual current=?????,No semantic change indicated; runtime/display validation remains separate.
consumable_name:30,PASS_SEMANTIC,none,Five question marks retained from source.,Original COMM glyph sheet original_ui_12.png row177; pointer0x80D14; original raw=3C 3C 3C 3C 3C; actual current=?????,No semantic change indicated; runtime/display validation remains separate.
consumable_name:31,PASS_SEMANTIC,none,Five question marks retained from source.,Original COMM glyph sheet original_ui_12.png row178; pointer0x80D18; original raw=3C 3C 3C 3C 3C; actual current=?????,No semantic change indicated; runtime/display validation remains separate.
consumable_description:0,ACCEPTABLE_ABBREVIATION,none,Temporary agility reduction retained.,Original COMM glyph sheet original_ui_12.png row179; pointer0x80F14; original raw=8E CF DD 53 23 2B 58 40 3A 2F 70 9C 27 2B; actual current=민첩 일시 감소,No semantic change indicated; runtime/display validation remains separate.
consumable_description:1,ACCEPTABLE_ABBREVIATION,none,Reverts Hemoji status retained.,Original COMM glyph sheet original_ui_12.png row180; pointer0x80F18; original raw=5B DD 3B 5F 7F 31 5A 2F DE 74 23 D9 1E 27 2B; actual current=헤모지 회복,No semantic change indicated; runtime/display validation remains separate.
consumable_description:2,ACCEPTABLE_ABBREVIATION,none,"Level1 increase confirmed by original code: sets next-level EXP threshold, then one level-up subtracts it to zero; level60 cap unchanged.",Original COMM glyph sheet original_ui_12.png row181; pointer0x80F1C; original raw=6F DD B4 53 42 82 DD 55 1E 27 2B; actual current=레벨 1 상승; equipment_mechanics_followup.json: consumable table row2 801A1CF0 = 05 00 00 00; 80164ED8 dispatch type5 -> 80164F4C -> 80164F64; item index2 -> 80164FAC; 80164FBC guards level<60; 80164FC8/64FD8 threshold function to both stats+8; 80173DA8 threshold = current level * character coefficient; 80173BCC checks exp >= threshold; 80173E54/73E70 subtract threshold; 80173E88/73EA0 increment level once; Decoded arithmetic verified for 8 party IDs x levels1..59 =472 cases; no CPU harness claimed,No semantic change indicated; runtime/display validation remains separate.
consumable_description:3,ACCEPTABLE_ABBREVIATION,none,"HP recovery60 retained, verified numeral in original pixels.",Original COMM glyph sheet original_ui_12.png row182; pointer0x80F20; original raw=DD FA DD 90 2A 17 11 D7 65 34 5C 9E DD 2C 1E 27 2B; actual current=체력 60 회복,No semantic change indicated; runtime/display validation remains separate.
consumable_description:4,ACCEPTABLE_ABBREVIATION,none,Paralysis prevents movement retained.,Original COMM glyph sheet original_ui_12.png row183; pointer0x80F24; original raw=1E 99 32 21 DC 49 1D 3E 1D 39 27 2B; actual current=마비로 움직일 수 없음,No semantic change indicated; runtime/display validation remains separate.
consumable_description:5,ACCEPTABLE_ABBREVIATION,none,Thrown impact causes damage retained.,Original COMM glyph sheet original_ui_12.png row184; pointer0x80F28; original raw=CA 45 49 21 67 78 31 7F 2F DD 3F 46 27 2B; actual current=던져서 피해,No semantic change indicated; runtime/display validation remains separate.
consumable_description:6,ACCEPTABLE_ABBREVIATION,none,Defense increase retained; source does not say temporary.,Original COMM glyph sheet original_ui_12.png row185; pointer0x80F2C; original raw=DD A6 DD AD 61 2A B9 2A 39 27 2B; actual current=방어력 상승,No semantic change indicated; runtime/display validation remains separate.
consumable_description:7,ACCEPTABLE_ABBREVIATION,none,HP recovery20 retained.,Original COMM glyph sheet original_ui_12.png row186; pointer0x80F30; original raw=DD FA DD 90 2A 13 11 D7 65 34 5C 9E DD 2C 1E 27 2B; actual current=체력 20 회복,No semantic change indicated; runtime/display validation remains separate.
consumable_description:8,ACCEPTABLE_ABBREVIATION,none,Spreads poison retained.,Original COMM glyph sheet original_ui_12.png row187; pointer0x80F34; original raw=DD CF 2F DE D9 39 27 44 27 2B; actual current=독을 퍼지게 함,No semantic change indicated; runtime/display validation remains separate.
consumable_description:9,ACCEPTABLE_ABBREVIATION,none,Removes paralysis retained.,Original COMM glyph sheet original_ui_12.png row188; pointer0x80F38; original raw=1E 99 32 2F DD 29 39 1C 6A 44 27 2B; actual current=마비 회복,No semantic change indicated; runtime/display validation remains separate.
consumable_description:10,ACCEPTABLE_ABBREVIATION,none,Temporary agility increase retained.,Original COMM glyph sheet original_ui_12.png row189; pointer0x80F3C; original raw=8E CF DD 53 23 2B 58 40 3A 2F B9 9C 27 2B; actual current=민첩 일시 상승,No semantic change indicated; runtime/display validation remains separate.
consumable_description:11,ACCEPTABLE_ABBREVIATION,none,Explosion retained as explosion damage.,Original COMM glyph sheet original_ui_12.png row190; pointer0x80F40; original raw=DD 41 76 1E 27 2B; actual current=폭발 피해,No semantic change indicated; runtime/display validation remains separate.
consumable_description:12,ACCEPTABLE_ABBREVIATION,none,Explosion expanded to large explosion using this same item's large-bomb name; no numerical claim added.,Original COMM glyph sheet original_ui_12.png row191; pointer0x80F44; original raw=DD 41 76 1E 27 2B; actual current=큰 폭발 피해,No semantic change indicated; runtime/display validation remains separate.
consumable_description:13,ACCEPTABLE_ABBREVIATION,none,"Recovers MOST status ailments retained, not incorrectly changed to all.",Original COMM glyph sheet original_ui_12.png row192; pointer0x80F48; original raw=DD 05 36 2D 54 1C 47 DB 31 62 47 DE 6A DE 7E 2F 9E DD 2C 1E 27 2B; actual current=대부분의 상태 이상 회복,No semantic change indicated; runtime/display validation remains separate.
consumable_description:14,ACCEPTABLE_ABBREVIATION,none,Removes poison retained.,Original COMM glyph sheet original_ui_13.png row193; pointer0x80F4C; original raw=DD CF 2F DD 29 39 1C 6A 44 27 2B; actual current=독 회복,No semantic change indicated; runtime/display validation remains separate.
consumable_description:15,ACCEPTABLE_ABBREVIATION,none,Revives incapacitated character retained.,Original COMM glyph sheet original_ui_13.png row194; pointer0x80F50; original raw=63 93 DD 71 DD 80 DD 4E D6 57 4E 62 2F DD 2C DE 49 3A 59 27 2B; actual current=쓰러진 대상 부활,No semantic change indicated; runtime/display validation remains separate.
consumable_description:16,ACCEPTABLE_ABBREVIATION,none,Temporary attack increase retained.,Original COMM glyph sheet original_ui_13.png row195; pointer0x80F54; original raw=8E CF DD 53 23 D0 B1 61 2F B9 9C 27 2B; actual current=공격력 일시 상승,No semantic change indicated; runtime/display validation remains separate.
consumable_description:17,ACCEPTABLE_ABBREVIATION,none,Induces sleep retained.,Original COMM glyph sheet original_ui_13.png row196; pointer0x80F58; original raw=DD B9 33 59 27 2B; actual current=수면 부여,No semantic change indicated; runtime/display validation remains separate.
consumable_description:18,ACCEPTABLE_ABBREVIATION,none,Temporary attack AND defense reduction retained.,Original COMM glyph sheet original_ui_13.png row197; pointer0x80F5C; original raw=8E CF DD 53 23 D0 B1 61 2C DD A6 DD AD 61 2F 70 9C 27 2B; actual current=공격력과 방어력이|일시적으로 감소,No semantic change indicated; runtime/display validation remains separate.
consumable_description:19,ACCEPTABLE_ABBREVIATION,none,Attack increase retained; source does not say temporary.,Original COMM glyph sheet original_ui_13.png row198; pointer0x80F60; original raw=D0 B1 61 2A B9 2A 39 27 2B; actual current=공격력 상승,No semantic change indicated; runtime/display validation remains separate.
consumable_description:20,ACCEPTABLE_ABBREVIATION,none,Agility increase retained; source does not say temporary.,Original COMM glyph sheet original_ui_13.png row199; pointer0x80F64; original raw=2B 58 40 3A 2A B9 2A 39 27 2B; actual current=민첩 상승,No semantic change indicated; runtime/display validation remains separate.
consumable_description:21,ACCEPTABLE_ABBREVIATION,none,Maximum HP +2 retained.,Original COMM glyph sheet original_ui_13.png row200; pointer0x80F68; original raw=DD FA DD 90 1C DD 2B 50 DD D2 2A 13 D7 65 34 5C B9 2A 39 27 2B; actual current=최대 체력 2 상승,No semantic change indicated; runtime/display validation remains separate.
consumable_description:22,ACCEPTABLE_ABBREVIATION,none,Magic increase retained.,Original COMM glyph sheet original_ui_13.png row201; pointer0x80F6C; original raw=DD 1B 61 2A B9 2A 39 27 2B; actual current=마력 상승,No semantic change indicated; runtime/display validation remains separate.
consumable_description:23,ACCEPTABLE_ABBREVIATION,none,Maximum MP +2 retained.,Original COMM glyph sheet original_ui_13.png row202; pointer0x80F70; original raw=DE 4F DD 90 1C DD 2B 50 DD D2 2A 13 D7 65 34 5C B9 2A 39 27 2B; actual current=최대 MP 2 상승,No semantic change indicated; runtime/display validation remains separate.
consumable_description:24,ACCEPTABLE_ABBREVIATION,none,Spreading it causes blindness retained; source does not explicitly identify recipient here.,Original COMM glyph sheet original_ui_13.png row203; pointer0x80F74; original raw=DE D9 39 27 3E 36 24 AC 2A A0 46 1D 3E 1D 39 27 2B; actual current=사용하면 눈이|보이지 않게 함,No semantic change indicated; runtime/display validation remains separate.
consumable_description:25,ACCEPTABLE_ABBREVIATION,none,Temporary defense increase retained.,Original COMM glyph sheet original_ui_13.png row204; pointer0x80F78; original raw=8E CF DD 53 23 DD A6 DD AD 61 2F B9 9C 27 2B; actual current=방어력 일시 상승,No semantic change indicated; runtime/display validation remains separate.
consumable_description:26,ACCEPTABLE_ABBREVIATION,none,Reverts petrification retained.,Original COMM glyph sheet original_ui_13.png row205; pointer0x80F7C; original raw=94 DD 7C 20 33 DE 74 23 D9 39 27 2B; actual current=석화 회복,No semantic change indicated; runtime/display validation remains separate.
consumable_description:27,ACCEPTABLE_ABBREVIATION,none,Sealed magic becomes usable again retained.,Original COMM glyph sheet original_ui_13.png row206; pointer0x80F80; original raw=DD 0F 4A 33 32 1F DD 1B DD 51 2A DD 33 46 22 3D 26 23 1D 39 27 2B; actual current=봉인된 마법을|다시 쓸 수 있게 함,No semantic change indicated; runtime/display validation remains separate.
consumable_description:28,ACCEPTABLE_ABBREVIATION,none,Chongara uses this to summon monsters retained.,Original COMM glyph sheet original_ui_13.png row207; pointer0x80F84; original raw=6C 69 34 DD 02 57 2A 5F 34 47 62 31 2F DD 78 DD 7B 2B 22 1C 23 DD 33 1B 27 2B; actual current=촌가라가 몬스터를|소환할 때 사용,No semantic change indicated; runtime/display validation remains separate.
consumable_description:29,PASS_SEMANTIC,none,Five question marks retained from source.,Original COMM glyph sheet original_ui_13.png row208; pointer0x80F88; original raw=3C 3C 3C 3C 3C; actual current=?????,No semantic change indicated; runtime/display validation remains separate.
consumable_description:30,PASS_SEMANTIC,none,Five question marks retained from source.,Original COMM glyph sheet original_ui_14.png row209; pointer0x80F8C; original raw=3C 3C 3C 3C 3C; actual current=?????,No semantic change indicated; runtime/display validation remains separate.
consumable_description:31,PASS_SEMANTIC,none,Five question marks retained from source.,Original COMM glyph sheet original_ui_14.png row210; pointer0x80F90; original raw=3C 3C 3C 3C 3C; actual current=?????,No semantic change indicated; runtime/display validation remains separate.
