id,status,severity,finding,evidence,next_action
character_name:15,CONFIRMED_DEFECT,MEDIUM,Original NINJA rendered Ganja: species name misread,original_ui_22.png inventory row 344; pointer 0x81B88; V375 decoded current='간자',Approve corrected wording/name before edits; verify all counterpart labels and final display
character_name:16,PASS_SEMANTIC,NONE,Mage preserved,original_ui_22.png inventory row 345; pointer 0x81B8C; V375 decoded current='메이지',Semantic comparison only; separate CPU/render/game regression required
character_name:17,PASS_SEMANTIC,NONE,Fighter preserved,original_ui_22.png inventory row 346; pointer 0x81B90; V375 decoded current='파이터',Semantic comparison only; separate CPU/render/game regression required
character_name:18,PASS_SEMANTIC,NONE,Apostate monk preserved,original_ui_22.png inventory row 347; pointer 0x81B94; V375 decoded current='파계승',Semantic comparison only; separate CPU/render/game regression required
character_name:19,PASS_SEMANTIC,NONE,Giant Bat preserved,original_ui_22.png inventory row 348; pointer 0x81B98; V375 decoded current='자이언트 배트',Semantic comparison only; separate CPU/render/game regression required
character_name:20,PASS_SEMANTIC,NONE,Doll Master rendered Dol Master: name preserved,original_ui_22.png inventory row 349; pointer 0x81B9C; V375 decoded current='돌 마스터',Semantic comparison only; separate CPU/render/game regression required
character_name:21,PASS_SEMANTIC,NONE,Death spirit translated Sasin preserved,original_ui_22.png inventory row 350; pointer 0x81BA0; V375 decoded current='사신',Semantic comparison only; separate CPU/render/game regression required
character_name:22,PASS_SEMANTIC,NONE,Elemental preserved,original_ui_22.png inventory row 351; pointer 0x81BA4; V375 decoded current='엘리멘탈',Semantic comparison only; separate CPU/render/game regression required
character_name:23,PASS_SEMANTIC,NONE,Demonic tree Sino-Korean reading preserved,original_ui_22.png inventory row 352; pointer 0x81BA8; V375 decoded current='요수',Semantic comparison only; separate CPU/render/game regression required
character_name:24,ACCEPTABLE_ABBREVIATION,NONE,"Phantasm rendered Phantom: related apparition meaning accepted as adaptation, not exact transliteration",original_ui_23.png inventory row 353; pointer 0x81BAC; V375 decoded current='팬텀',Meaning retained as noted; separate CPU/render/game regression required
character_name:25,PASS_SEMANTIC,NONE,Sea Drake name preserved,original_ui_23.png inventory row 354; pointer 0x81BB0; V375 decoded current='시드레이크',Semantic comparison only; separate CPU/render/game regression required
character_name:26,PASS_SEMANTIC,NONE,Mighty Fly preserved,original_ui_23.png inventory row 355; pointer 0x81BB4; V375 decoded current='마이티 플라이',Semantic comparison only; separate CPU/render/game regression required
character_name:27,PASS_SEMANTIC,NONE,Killer Dog preserved,original_ui_23.png inventory row 356; pointer 0x81BB8; V375 decoded current='킬러 도그',Semantic comparison only; separate CPU/render/game regression required
character_name:28,PASS_SEMANTIC,NONE,Red Skeleton preserved,original_ui_23.png inventory row 357; pointer 0x81BBC; V375 decoded current='레드 스켈레톤',Semantic comparison only; separate CPU/render/game regression required
character_name:29,PASS_SEMANTIC,NONE,Black Skull preserved,original_ui_23.png inventory row 358; pointer 0x81BC0; V375 decoded current='블랙 스컬',Semantic comparison only; separate CPU/render/game regression required
character_name:30,PASS_SEMANTIC,NONE,Wraith preserved,original_ui_23.png inventory row 359; pointer 0x81BC4; V375 decoded current='레이스',Semantic comparison only; separate CPU/render/game regression required
character_name:31,PASS_SEMANTIC,NONE,Ghoul preserved,original_ui_23.png inventory row 360; pointer 0x81BC8; V375 decoded current='구울',Semantic comparison only; separate CPU/render/game regression required
character_name:32,PASS_SEMANTIC,NONE,Freezy preserved,original_ui_23.png inventory row 361; pointer 0x81BCC; V375 decoded current='프리지',Semantic comparison only; separate CPU/render/game regression required
character_name:33,PASS_SEMANTIC,NONE,Acid Slime preserved,original_ui_23.png inventory row 362; pointer 0x81BD0; V375 decoded current='애시드 슬라임',Semantic comparison only; separate CPU/render/game regression required
character_name:34,PASS_SEMANTIC,NONE,Assassin preserved,original_ui_23.png inventory row 363; pointer 0x81BD4; V375 decoded current='어새신',Semantic comparison only; separate CPU/render/game regression required
character_name:35,CONFIRMED_DEFECT,MEDIUM,Original SUPER SHINOBI rendered SUPER ZOMBIE: different monster identity,original_ui_23.png inventory row 364; pointer 0x81BD8; V375 decoded current='슈퍼 좀비',Approve corrected wording/name before edits; verify all counterpart labels and final display
character_name:36,PASS_SEMANTIC,NONE,Witchcraft preserved,original_ui_23.png inventory row 365; pointer 0x81BDC; V375 decoded current='위치 크래프트',Semantic comparison only; separate CPU/render/game regression required
character_name:37,PASS_SEMANTIC,NONE,Sorcerer preserved,original_ui_23.png inventory row 366; pointer 0x81BE0; V375 decoded current='소서러',Semantic comparison only; separate CPU/render/game regression required
character_name:38,PASS_SEMANTIC,NONE,Necromancer preserved,original_ui_23.png inventory row 367; pointer 0x81BE4; V375 decoded current='네크로맨서',Semantic comparison only; separate CPU/render/game regression required
character_name:39,PASS_SEMANTIC,NONE,Wizard preserved,original_ui_23.png inventory row 368; pointer 0x81BE8; V375 decoded current='위저드',Semantic comparison only; separate CPU/render/game regression required
character_name:40,PASS_SEMANTIC,NONE,Dark priest meaning preserved,original_ui_24.png inventory row 369; pointer 0x81BEC; V375 decoded current='암법사',Semantic comparison only; separate CPU/render/game regression required
character_name:41,ACCEPTABLE_ABBREVIATION,NONE,Shugen practitioner translated practitioner: religious subtype generalized,original_ui_24.png inventory row 370; pointer 0x81BF0; V375 decoded current='수행자',Meaning retained as noted; separate CPU/render/game regression required
character_name:42,PASS_SEMANTIC,NONE,Original lower priest Sino-Korean reading preserved,original_ui_24.png inventory row 371; pointer 0x81BF4; V375 decoded current='하법사',Semantic comparison only; separate CPU/render/game regression required
character_name:43,PASS_SEMANTIC,NONE,Nebulous transliteration preserved,original_ui_24.png inventory row 372; pointer 0x81BF8; V375 decoded current='네뷰러스',Semantic comparison only; separate CPU/render/game regression required
character_name:44,PASS_SEMANTIC,NONE,Clown meaning preserved,original_ui_24.png inventory row 373; pointer 0x81BFC; V375 decoded current='광대',Semantic comparison only; separate CPU/render/game regression required
character_name:45,PASS_SEMANTIC,NONE,Death Hound preserved,original_ui_24.png inventory row 374; pointer 0x81C00; V375 decoded current='데스 하운드',Semantic comparison only; separate CPU/render/game regression required
character_name:46,PASS_SEMANTIC,NONE,Death name preserved,original_ui_24.png inventory row 375; pointer 0x81C04; V375 decoded current='데스',Semantic comparison only; separate CPU/render/game regression required
character_name:47,PASS_SEMANTIC,NONE,Vampire Bat preserved,original_ui_24.png inventory row 376; pointer 0x81C08; V375 decoded current='뱀파이어 배트',Semantic comparison only; separate CPU/render/game regression required
character_name:48,PASS_SEMANTIC,NONE,Swordman preserved,original_ui_24.png inventory row 377; pointer 0x81C0C; V375 decoded current='소드맨',Semantic comparison only; separate CPU/render/game regression required
character_name:49,PASS_SEMANTIC,NONE,Knight Master preserved,original_ui_24.png inventory row 378; pointer 0x81C10; V375 decoded current='나이트 마스터',Semantic comparison only; separate CPU/render/game regression required
character_name:50,PASS_SEMANTIC,NONE,Great Knight preserved,original_ui_24.png inventory row 379; pointer 0x81C14; V375 decoded current='그레이트 나이트',Semantic comparison only; separate CPU/render/game regression required
character_name:51,PASS_SEMANTIC,NONE,Poison Smog preserved,original_ui_24.png inventory row 380; pointer 0x81C18; V375 decoded current='포이즌 스모그',Semantic comparison only; separate CPU/render/game regression required
character_name:52,PASS_SEMANTIC,NONE,Medusa Lizard preserved,original_ui_24.png inventory row 381; pointer 0x81C1C; V375 decoded current='메두사 리자드',Semantic comparison only; separate CPU/render/game regression required
character_name:53,PASS_SEMANTIC,NONE,Dragonfly preserved,original_ui_24.png inventory row 382; pointer 0x81C20; V375 decoded current='드래곤 플라이',Semantic comparison only; separate CPU/render/game regression required
character_name:54,PASS_SEMANTIC,NONE,Mantrap preserved,original_ui_24.png inventory row 383; pointer 0x81C24; V375 decoded current='맨트랩',Semantic comparison only; separate CPU/render/game regression required
character_name:55,PASS_SEMANTIC,NONE,Death Flame preserved,original_ui_24.png inventory row 384; pointer 0x81C28; V375 decoded current='데스 플레임',Semantic comparison only; separate CPU/render/game regression required
character_name:56,PASS_SEMANTIC,NONE,Elemental Master preserved,original_ui_25.png inventory row 385; pointer 0x81C2C; V375 decoded current='엘리멘탈 마스터',Semantic comparison only; separate CPU/render/game regression required
character_name:57,PASS_SEMANTIC,NONE,Iga correctly preserved here; SAME original name as ID5 but current labels disagree,original_ui_25.png inventory row 386; pointer 0x81C30; V375 decoded current='이가',Semantic comparison only; separate CPU/render/game regression required
character_name:58,EMPTY_PLACEHOLDER,NONE,Empty name58,original_ui_25.png inventory row 387; pointer 0x81C34; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:59,PASS_SEMANTIC,NONE,Wild Hemoji preserved,original_ui_25.png inventory row 388; pointer 0x81C38; V375 decoded current='야생 헤모지',Semantic comparison only; separate CPU/render/game regression required
character_name:60,PASS_SEMANTIC,NONE,Lesser Demon preserved,original_ui_25.png inventory row 389; pointer 0x81C3C; V375 decoded current='레서 데몬',Semantic comparison only; separate CPU/render/game regression required
character_name:61,PASS_SEMANTIC,NONE,Greater Demon preserved,original_ui_25.png inventory row 390; pointer 0x81C40; V375 decoded current='그레이터 데몬',Semantic comparison only; separate CPU/render/game regression required
character_name:62,CONFIRMED_DEFECT,MEDIUM,Original STUN GOLEM rendered STONE GOLEM: modifier changed,original_ui_25.png inventory row 391; pointer 0x81C44; V375 decoded current='스톤 골렘',Approve corrected wording/name before edits; verify all counterpart labels and final display
character_name:63,PASS_SEMANTIC,NONE,Wyvern preserved,original_ui_25.png inventory row 392; pointer 0x81C48; V375 decoded current='와이번',Semantic comparison only; separate CPU/render/game regression required
character_name:64,PASS_SEMANTIC,NONE,Mad Battler transliteration retained,original_ui_25.png inventory row 393; pointer 0x81C4C; V375 decoded current='매드 배틀러',Semantic comparison only; separate CPU/render/game regression required
character_name:65,PASS_SEMANTIC,NONE,Arc Demon preserved,original_ui_25.png inventory row 394; pointer 0x81C50; V375 decoded current='아크 데몬',Semantic comparison only; separate CPU/render/game regression required
character_name:66,PASS_SEMANTIC,NONE,Fire Golem preserved,original_ui_25.png inventory row 395; pointer 0x81C54; V375 decoded current='파이어 골렘',Semantic comparison only; separate CPU/render/game regression required
character_name:67,PASS_SEMANTIC,NONE,Copper Dragon transliteration preserved,original_ui_25.png inventory row 396; pointer 0x81C58; V375 decoded current='코퍼 드래곤',Semantic comparison only; separate CPU/render/game regression required
character_name:68,PASS_SEMANTIC,NONE,Great Serpent preserved,original_ui_25.png inventory row 397; pointer 0x81C5C; V375 decoded current='그레이트 서펀트',Semantic comparison only; separate CPU/render/game regression required
character_name:69,PASS_SEMANTIC,NONE,Training monk meaning preserved,original_ui_25.png inventory row 398; pointer 0x81C60; V375 decoded current='수행승',Semantic comparison only; separate CPU/render/game regression required
character_name:70,PASS_SEMANTIC,NONE,Ramada high priest meaning preserved,original_ui_25.png inventory row 399; pointer 0x81C64; V375 decoded current='라마다 대승정',Semantic comparison only; separate CPU/render/game regression required
character_name:71,PASS_SEMANTIC,NONE,Gra Abis preserved,original_ui_25.png inventory row 400; pointer 0x81C68; V375 decoded current='그라 아비스',Semantic comparison only; separate CPU/render/game regression required
character_name:72,CONFIRMED_DEFECT,MEDIUM,Original KO ABIS rendered NI ABIS: KO misread as NI,original_ui_26.png inventory row 401; pointer 0x81C6C; V375 decoded current='니 아비스',Approve corrected wording/name before edits; verify all counterpart labels and final display
character_name:73,PASS_SEMANTIC,NONE,Raryuki transliteration preserved,original_ui_26.png inventory row 402; pointer 0x81C70; V375 decoded current='라류우키',Semantic comparison only; separate CPU/render/game regression required
character_name:74,PASS_SEMANTIC,NONE,Hyoenki transliteration preserved,original_ui_26.png inventory row 403; pointer 0x81C74; V375 decoded current='효엔키',Semantic comparison only; separate CPU/render/game regression required
character_name:75,PASS_SEMANTIC,NONE,Muru Abis preserved,original_ui_26.png inventory row 404; pointer 0x81C78; V375 decoded current='무르 아비스',Semantic comparison only; separate CPU/render/game regression required
character_name:76,PASS_SEMANTIC,NONE,Ra Abis preserved,original_ui_26.png inventory row 405; pointer 0x81C7C; V375 decoded current='라 아비스',Semantic comparison only; separate CPU/render/game regression required
character_name:77,PASS_SEMANTIC,NONE,Choko preserved,original_ui_26.png inventory row 406; pointer 0x81C80; V375 decoded current='초코',Semantic comparison only; separate CPU/render/game regression required
character_name:78,PASS_SEMANTIC,NONE,Treasure chest preserved,original_ui_26.png inventory row 407; pointer 0x81C84; V375 decoded current='보물상자',Semantic comparison only; separate CPU/render/game regression required
character_name:79,PASS_SEMANTIC,NONE,Treasure chest preserved,original_ui_26.png inventory row 408; pointer 0x81C88; V375 decoded current='보물상자',Semantic comparison only; separate CPU/render/game regression required
character_name:80,PASS_SEMANTIC,NONE,"Kerak preserved, matches skill38",original_ui_26.png inventory row 409; pointer 0x81C8C; V375 decoded current='케락',Semantic comparison only; separate CPU/render/game regression required
character_name:81,EMPTY_PLACEHOLDER,NONE,Empty name81,original_ui_26.png inventory row 410; pointer 0x81C90; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:82,PASS_SEMANTIC,NONE,"Mofri preserved, matches skill39",original_ui_26.png inventory row 411; pointer 0x81C94; V375 decoded current='모프리',Semantic comparison only; separate CPU/render/game regression required
character_name:83,PASS_SEMANTIC,NONE,"Fujin preserved, matches skill40",original_ui_26.png inventory row 412; pointer 0x81C98; V375 decoded current='후우진',Semantic comparison only; separate CPU/render/game regression required
character_name:84,PASS_SEMANTIC,NONE,"Raijin preserved, matches skill41",original_ui_26.png inventory row 413; pointer 0x81C9C; V375 decoded current='라이진',Semantic comparison only; separate CPU/render/game regression required
character_name:85,CONFIRMED_DEFECT,LOW,Original ODON rendered OTON: voiced DO misread; also name43/description43,original_ui_26.png inventory row 414; pointer 0x81CA0; V375 decoded current='오톤',Approve corrected wording/name before edits; verify all counterpart labels and final display
character_name:86,PASS_SEMANTIC,NONE,"Choko preserved, matches skill45",original_ui_26.png inventory row 415; pointer 0x81CA4; V375 decoded current='초코',Semantic comparison only; separate CPU/render/game regression required
character_name:87,PASS_SEMANTIC,NONE,"Hemoji preserved, matches skill42",original_ui_26.png inventory row 416; pointer 0x81CA8; V375 decoded current='헤모지',Semantic comparison only; separate CPU/render/game regression required
character_name:88,PASS_SEMANTIC,NONE,Flame preserved,original_ui_27.png inventory row 417; pointer 0x81CAC; V375 decoded current='불꽃',Semantic comparison only; separate CPU/render/game regression required
character_name:89,EMPTY_PLACEHOLDER,NONE,Empty name89,original_ui_27.png inventory row 418; pointer 0x81CB0; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:90,EMPTY_PLACEHOLDER,NONE,Empty name90,original_ui_27.png inventory row 419; pointer 0x81CB4; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:91,EMPTY_PLACEHOLDER,NONE,Empty name91,original_ui_27.png inventory row 420; pointer 0x81CB8; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:92,EMPTY_PLACEHOLDER,NONE,Empty name92,original_ui_27.png inventory row 421; pointer 0x81CBC; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:93,EMPTY_PLACEHOLDER,NONE,Empty name93,original_ui_27.png inventory row 422; pointer 0x81CC0; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:94,EMPTY_PLACEHOLDER,NONE,Empty name94,original_ui_27.png inventory row 423; pointer 0x81CC4; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:95,EMPTY_PLACEHOLDER,NONE,Empty name95,original_ui_27.png inventory row 424; pointer 0x81CC8; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:96,EMPTY_PLACEHOLDER,NONE,Empty name96,original_ui_27.png inventory row 425; pointer 0x81CCC; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:97,EMPTY_PLACEHOLDER,NONE,Empty name97,original_ui_27.png inventory row 426; pointer 0x81CD0; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:98,EMPTY_PLACEHOLDER,NONE,Empty name98,original_ui_27.png inventory row 427; pointer 0x81CD4; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:99,EMPTY_PLACEHOLDER,NONE,Empty name99,original_ui_27.png inventory row 428; pointer 0x81CD8; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:100,PASS_SEMANTIC,NONE,"Dark Arc preserved, matches base0",original_ui_27.png inventory row 429; pointer 0x81CDC; V375 decoded current='다크 아크',Semantic comparison only; separate CPU/render/game regression required
character_name:101,PASS_SEMANTIC,NONE,"Dark Kukuru preserved, matches base1",original_ui_27.png inventory row 430; pointer 0x81CE0; V375 decoded current='다크 쿠쿠루',Semantic comparison only; separate CPU/render/game regression required
character_name:102,PASS_SEMANTIC,NONE,"Dark Tosh preserved, matches base2",original_ui_27.png inventory row 431; pointer 0x81CE4; V375 decoded current='다크 토슈',Semantic comparison only; separate CPU/render/game regression required
character_name:103,PASS_SEMANTIC,NONE,"Dark Poco preserved, matches base3",original_ui_27.png inventory row 432; pointer 0x81CE8; V375 decoded current='다크 포코',Semantic comparison only; separate CPU/render/game regression required
character_name:104,CONFIRMED_DEFECT,HIGH,Original DARK GOGEN rendered DARK IGA: ID4/5 swap propagated to dark counterpart104,original_ui_28.png inventory row 433; pointer 0x81CEC; V375 decoded current='다크 이가',Approve corrected wording/name before edits; verify all counterpart labels and final display
character_name:105,CONFIRMED_DEFECT,HIGH,Original DARK IGA rendered DARK GOGEN: ID4/5 swap propagated to dark counterpart105,original_ui_28.png inventory row 434; pointer 0x81CF0; V375 decoded current='다크 고겐',Approve corrected wording/name before edits; verify all counterpart labels and final display
character_name:106,PASS_SEMANTIC,NONE,"Dark Marshall preserved, matches base6",original_ui_28.png inventory row 435; pointer 0x81CF4; V375 decoded current='다크 마샬',Semantic comparison only; separate CPU/render/game regression required
character_name:107,PASS_SEMANTIC,NONE,"Dark Chongara preserved, matches base7",original_ui_28.png inventory row 436; pointer 0x81CF8; V375 decoded current='다크 촌가라',Semantic comparison only; separate CPU/render/game regression required
